"Ano","Espécie","Anos de Serviço do Segurado","Sexo","Clientela","Qte Benefícios Concedidos","Vlr Benefícios Concedidos (R$)","Vlr Benef Concedidos (Mil R$)"
"2002","Outras Ap Tempo Contrib","37 Anos","Feminino","Urbana","2","1053,54","1,05"
"2002","46-Ap Tempo Contrib Especial","38 Anos","Masculino","Urbana","0","0,00","0,00"
"2002","46-Ap Tempo Contrib Especial","38 Anos","Feminino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","38 Anos","Masculino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","38 Anos","Feminino","Urbana","2","856,20","0,86"
"2002","46-Ap Tempo Contrib Especial","39 Anos","Masculino","Urbana","0","0,00","0,00"
"2002","46-Ap Tempo Contrib Especial","39 Anos","Feminino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","39 Anos","Masculino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","39 Anos","Feminino","Urbana","0","0,00","0,00"
"2002","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","0","0,00","0,00"
"2002","46-Ap Tempo Contrib Especial","40 Anos e Mais","Feminino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","40 Anos e Mais","Masculino","Urbana","0","0,00","0,00"
"2002","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","2","2859,84","2,86"
"2002","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","27","22438,22","22,44"
"2002","46-Ap Tempo Contrib Especial","Ignorado","Feminino","Urbana","1","304,40","0,30"
"2002","Outras Ap Tempo Contrib","Ignorado","Masculino","Urbana","4","4891,08","4,89"
"2002","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","3","904,80","0,90"
"2002","42-Ap Tempo Contrib Lops","25 Anos","Masculino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Rural","3","547,02","0,55"
"2002","42-Ap Tempo Contrib Lops","26 Anos","Masculino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Rural","6","1541,98","1,54"
"2002","42-Ap Tempo Contrib Lops","27 Anos","Masculino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Rural","1","456,60","0,46"
"2002","42-Ap Tempo Contrib Lops","28 Anos","Masculino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Rural","2","400,00","0,40"
"2002","42-Ap Tempo Contrib Lops","29 Anos","Masculino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Rural","3","1143,04","1,14"
"2002","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","65","29858,22","29,86"
"2002","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Rural","2","467,86","0,47"
"2002","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","100","33167,22","33,17"
"2002","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Rural","3","1151,40","1,15"
"2002","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","56","21324,36","21,32"
"2002","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Rural","1","383,60","0,38"
"2002","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","50","22632,46","22,63"
"2002","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Rural","55","26732,70","26,73"
"2002","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Rural","1","348,60","0,35"
"2002","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Rural","79","37549,48","37,55"
"2002","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Rural","37","18640,72","18,64"
"2002","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Rural","36","17826,24","17,83"
"2002","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Rural","20","8787,88","8,79"
"2002","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Rural","18","10978,92","10,98"
"2002","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","31","14257,42","14,26"
"2002","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Rural","0","0,00","0,00"
"2002","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Rural","15","5587,80","5,59"
"2002","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Rural","5","1079,88","1,08"
"2003","42-Ap Tempo Contrib Lops","25 Anos","Masculino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Rural","1","374,00","0,37"
"2003","42-Ap Tempo Contrib Lops","26 Anos","Masculino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Rural","6","2188,00","2,19"
"2003","42-Ap Tempo Contrib Lops","27 Anos","Masculino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Rural","1","546,00","0,55"
"2003","42-Ap Tempo Contrib Lops","28 Anos","Masculino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Rural","3","1124,00","1,12"
"2003","42-Ap Tempo Contrib Lops","29 Anos","Masculino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Rural","4","1853,00","1,85"
"2003","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","23","8050,00","8,05"
"2003","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Rural","4","1950,00","1,95"
"2003","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","79","29787,00","29,79"
"2003","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Rural","4","1484,00","1,48"
"2003","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","54","22615,00","22,62"
"2003","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Rural","1","750,00","0,75"
"2003","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","41","22382,00","22,38"
"2003","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Rural","1","356,00","0,36"
"2003","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Rural","33","15070,00","15,07"
"2003","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Rural","1","937,00","0,94"
"2003","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Rural","75","44110,00","44,11"
"2003","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Rural","33","23465,00","23,47"
"2003","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Rural","1","467,00","0,47"
"2003","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Rural","28","15754,00","15,75"
"2003","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Rural","14","8993,00","8,99"
"2003","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Rural","9","5269,00","5,27"
"2003","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","25","13548,00","13,55"
"2003","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Rural","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Rural","24","7995,00","8,00"
"2003","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Rural","3","680,00","0,68"
"2003","42-Ap Tempo Contrib Lops","Até 15 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","16 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","16 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","17 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","17 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","18 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","18 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","19 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","19 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","20 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","20 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","21 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","21 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","22 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","22 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","23 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","23 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","24 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","24 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","25 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Urbana","2032","1152194,00","1152,19"
"2003","42-Ap Tempo Contrib Lops","26 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Urbana","12345","6028065,00","6028,07"
"2003","42-Ap Tempo Contrib Lops","27 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Urbana","6896","4307741,00","4307,74"
"2003","42-Ap Tempo Contrib Lops","28 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Urbana","5342","3950613,00","3950,61"
"2003","42-Ap Tempo Contrib Lops","29 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Urbana","3408","2622720,00","2622,72"
"2003","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Urbana","8424","6558613,00","6558,61"
"2003","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Urbana","10011","9268278,00","9268,28"
"2003","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Urbana","17447","11622613,00","11622,61"
"2003","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Urbana","2198","2298064,00","2298,06"
"2003","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Urbana","11833","9072173,00","9072,17"
"2003","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Urbana","1097","1072123,00","1072,12"
"2003","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Urbana","8851","7560616,00","7560,62"
"2003","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Urbana","562","539766,00","539,77"
"2003","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Urbana","6243","5699380,00","5699,38"
"2003","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Urbana","292","286845,00","286,85"
"2003","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Urbana","20523","22673097,00","22673,10"
"2003","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Urbana","234","229685,00","229,69"
"2003","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Urbana","6584","7225197,00","7225,20"
"2003","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Urbana","150","137238,00","137,24"
"2003","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Urbana","3396","3774794,00","3774,79"
"2003","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Urbana","68","69594,00","69,59"
"2003","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Urbana","1860","2136943,00","2136,94"
"2003","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Urbana","52","49735,00","49,74"
"2003","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Urbana","1044","1209220,00","1209,22"
"2003","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Urbana","19","13290,00","13,29"
"2003","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1566","1848586,00","1848,59"
"2003","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","59","61761,00","61,76"
"2003","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","849","601430,00","601,43"
"2003","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Urbana","150","80433,00","80,43"
"2003","46-Ap Tempo Contrib Especial","Até 15 Anos","Masculino","Urbana","56","74895,00","74,90"
"2003","46-Ap Tempo Contrib Especial","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","Até 15 Anos","Masculino","Urbana","4","2854,00","2,85"
"2003","Outras Ap Tempo Contrib","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","16 Anos","Masculino","Urbana","15","18369,00","18,37"
"2003","46-Ap Tempo Contrib Especial","16 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","16 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","16 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","17 Anos","Masculino","Urbana","5","7508,00","7,51"
"2003","46-Ap Tempo Contrib Especial","17 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","17 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","17 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","18 Anos","Masculino","Urbana","1","975,00","0,98"
"2003","46-Ap Tempo Contrib Especial","18 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","18 Anos","Masculino","Urbana","1","140,00","0,14"
"2003","Outras Ap Tempo Contrib","18 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","19 Anos","Masculino","Urbana","4","4690,00","4,69"
"2003","46-Ap Tempo Contrib Especial","19 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","19 Anos","Masculino","Urbana","1","86,00","0,09"
"2003","Outras Ap Tempo Contrib","19 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","20 Anos","Masculino","Urbana","3","4705,00","4,71"
"2003","46-Ap Tempo Contrib Especial","20 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","20 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","20 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","21 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","21 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","21 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","21 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","22 Anos","Masculino","Urbana","1","1184,00","1,18"
"2003","46-Ap Tempo Contrib Especial","22 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","22 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","22 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","23 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","23 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","23 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","23 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","24 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","24 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","24 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","24 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","25 Anos","Masculino","Urbana","213","290236,00","290,24"
"2003","46-Ap Tempo Contrib Especial","25 Anos","Feminino","Urbana","21","17180,00","17,18"
"2003","Outras Ap Tempo Contrib","25 Anos","Masculino","Urbana","1","2347,00","2,35"
"2003","Outras Ap Tempo Contrib","25 Anos","Feminino","Urbana","2879","2448959,00","2448,96"
"2003","46-Ap Tempo Contrib Especial","26 Anos","Masculino","Urbana","41","56513,00","56,51"
"2003","46-Ap Tempo Contrib Especial","26 Anos","Feminino","Urbana","4","2344,00","2,34"
"2003","Outras Ap Tempo Contrib","26 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","26 Anos","Feminino","Urbana","757","505565,00","505,57"
"2003","46-Ap Tempo Contrib Especial","27 Anos","Masculino","Urbana","28","34089,00","34,09"
"2003","46-Ap Tempo Contrib Especial","27 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","27 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","27 Anos","Feminino","Urbana","310","206797,00","206,80"
"2003","46-Ap Tempo Contrib Especial","28 Anos","Masculino","Urbana","16","15566,00","15,57"
"2003","46-Ap Tempo Contrib Especial","28 Anos","Feminino","Urbana","2","2701,00","2,70"
"2003","Outras Ap Tempo Contrib","28 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","28 Anos","Feminino","Urbana","189","126663,00","126,66"
"2003","46-Ap Tempo Contrib Especial","29 Anos","Masculino","Urbana","4","4542,00","4,54"
"2003","46-Ap Tempo Contrib Especial","29 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","29 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","29 Anos","Feminino","Urbana","91","47270,00","47,27"
"2003","46-Ap Tempo Contrib Especial","30 Anos","Masculino","Urbana","5","4706,00","4,71"
"2003","46-Ap Tempo Contrib Especial","30 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","130","169109,00","169,11"
"2003","Outras Ap Tempo Contrib","30 Anos","Feminino","Urbana","43","31586,00","31,59"
"2003","46-Ap Tempo Contrib Especial","31 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","31 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","31 Anos","Masculino","Urbana","19","22314,00","22,31"
"2003","Outras Ap Tempo Contrib","31 Anos","Feminino","Urbana","20","15948,00","15,95"
"2003","46-Ap Tempo Contrib Especial","32 Anos","Masculino","Urbana","1","1561,00","1,56"
"2003","46-Ap Tempo Contrib Especial","32 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","32 Anos","Masculino","Urbana","8","10457,00","10,46"
"2003","Outras Ap Tempo Contrib","32 Anos","Feminino","Urbana","10","5914,00","5,91"
"2003","46-Ap Tempo Contrib Especial","33 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","33 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","33 Anos","Masculino","Urbana","2","1399,00","1,40"
"2003","Outras Ap Tempo Contrib","33 Anos","Feminino","Urbana","8","3339,00","3,34"
"2003","46-Ap Tempo Contrib Especial","34 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","34 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","34 Anos","Masculino","Urbana","3","3875,00","3,88"
"2003","Outras Ap Tempo Contrib","34 Anos","Feminino","Urbana","7","2400,00","2,40"
"2003","46-Ap Tempo Contrib Especial","35 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","35 Anos","Feminino","Urbana","0","0,00","0,00"
"2003","Outras Ap Tempo Contrib","35 Anos","Masculino","Urbana","2","10240,00","10,24"
"2003","Outras Ap Tempo Contrib","35 Anos","Feminino","Urbana","6","4695,00","4,70"
"2003","46-Ap Tempo Contrib Especial","36 Anos","Masculino","Urbana","0","0,00","0,00"
"2003","46-Ap Tempo Contrib Especial","36 Anos","Feminino","Urbana","0","0,00","0,00"
